title,condition,fuel,odometer,title status,transmission,url,price,cylinders,drive,paint color,size,type,VIN,brand
2011 MAZDA 2 SPORT,excellent,gas,140000,clean,manual,https://cnj.craigslist.org/ctd/d/elizabeth-mazda-sport/7688144073.html,4999,4 cylinders,fwd,white,compact,hatchback,,mazda
2013 HYUNDAI ELANTRA - LIMITED,excellent,gas,180000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-hyundai-elantra-limitied/7688143776.html,5599,4 cylinders,fwd,blue,mid-size,sedan,,hyundai
2008 VOLKSWAGEN RABBIT - S,excellent,gas,150000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-volkswagen-rabbit/7688143690.html,4999,5 cylinders,fwd,white,full-size,sedan,,volkswagen
2016 VOLKSWAGEN JETTA - S,excellent,gas,128000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-volkswagen-jetta/7688143536.html,6999,4 cylinders,fwd,red,mid-size,sedan,,volkswagen
2009 HONDA  ACCORD- LX,excellent,gas,199000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-honda-accord-lx/7688143378.html,4999,4 cylinders,fwd,grey,full-size,sedan,,honda
2014 MAZDA - A5,excellent,gas,154000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-mazda-a5/7688143104.html,5999,4 cylinders,fwd,grey,full-size,sedan,,mazda
2012 NISSAN MURANO - S,excellent,gas,150000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-nissan-murano/7688142997.html,5999,6 cylinders,4wd,blue,full-size,SUV,,nissan
2011 MAZDA 2 SPORT,excellent,gas,140000,clean,manual,https://cnj.craigslist.org/ctd/d/elizabeth-mazda-sport/7688142799.html,4999,4 cylinders,fwd,white,compact,hatchback,,mazda
2016 KIA SPORTAGE - LX,excellent,gas,180000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-kia-sportage-lx/7688142501.html,7299,4 cylinders,4wd,silver,full-size,SUV,,kia
2011 CHEVROLET CRUZE - LT,excellent,gas,149000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-chevrolet-cruze-lt/7688142160.html,4999,4 cylinders,fwd,custom,mid-size,sedan,,chevrolet
1946 ford super deluxe,good,gas,63484,clean,manual,https://cnj.craigslist.org/cto/d/rutherford-1946-ford-superdeluxe/7688135122.html,7500,8 cylinders,rwd,black,full-size,sedan,,ford
2016 toyota 4runner,like new,gas,65000,clean,automatic,https://cnj.craigslist.org/cto/d/whitehouse-station-toyota-4runner-2016/7688132629.html,31999,6 cylinders,4wd,white,full-size,SUV,,toyota
2006 audi a6 quattro,,gas,200000,clean,manual,https://cnj.craigslist.org/cto/d/raritan-take-advantage-of-this-great/7688129150.html,2999,,,,,,,audi
2013 Toyota Corolla S,excellent,gas,59642,clean,manual,https://cnj.craigslist.org/ctd/d/garwood-2013-toyota-corolla-stick-shift/7688128632.html,12800,4 cylinders,fwd,black,compact,sedan,2T1BU4EE8DC966133,toyota
1978 harley davidson,excellent,gas,1,clean,manual,https://cnj.craigslist.org/cto/d/flemington-looking-to-trade-for-toyota/7688127903.html,1,other,,,,,,
2013 Ford Transit Connect XLT,fair,gas,87959,clean,automatic,https://cnj.craigslist.org/ctd/d/garwood-2013-ford-transit-connect-xlt/7688127118.html,5900,4 cylinders,fwd,white,compact,van,NM0LS7DN0DT164548,ford
2011 bmw 3 series,excellent,gas,121000,clean,automatic,https://cnj.craigslist.org/cto/d/lawrence-township-x-drive-awd/7688127117.html,7500,6 cylinders,4wd,grey,,,,bmw
1994 Ford Bronco XLT,fair,gas,232819,clean,automatic,https://cnj.craigslist.org/ctd/d/cranford-1994-ford-bronco-xlt-blown/7688126166.html,3995,8 cylinders,4wd,blue,full-size,SUV,1FMEU15N4RLB41780,ford
1993 cadillac seville,excellent,gas,154000,clean,automatic,https://cnj.craigslist.org/cto/d/bridgewater-1993-cadillac-seville/7688120984.html,2800,8 cylinders,fwd,red,full-size,sedan,,cadillac
2011 honda pilot ex-l,excellent,gas,153000,clean,automatic,https://cnj.craigslist.org/cto/d/edison-honda-pilot-exl-2011/7688115237.html,9199,6 cylinders,4wd,red,,SUV,,honda
2004 2004 jaguar xj8,good,gas,125500,clean,automatic,https://cnj.craigslist.org/cto/d/trenton-jaguar-2004-xtype/7688106716.html,4000,6 cylinders,4wd,red,full-size,sedan,,jaguar
2013 subaru outback,excellent,gas,215423,clean,automatic,https://cnj.craigslist.org/ctd/d/burlington-2013-subaru-outback-25-all/7688082305.html,2550,4 cylinders,4wd,white,,wagon,,subaru
2012 mercedes-benz sprinter 2500,excellent,diesel,302499,clean,automatic,https://cnj.craigslist.org/ctd/d/westfield-2012-mercedes-sprinter-2500/7688075383.html,10990,6 cylinders,,white,full-size,van,,mercedes-benz
2007 saturn ion,,gas,71000,clean,automatic,https://cnj.craigslist.org/cto/d/chester-2007-saturn-ion-71k-miles/7688068944.html,2950,,,,,,,
2004 infiniti g35,good,gas,130000,clean,automatic,https://cnj.craigslist.org/cto/d/piscataway-2004-infiniti-g35x-for-sale/7688065034.html,7500,6 cylinders,4wd,,,sedan,,infiniti
2017 Volkswagen Jetta,,gas,138651,clean,other,https://cnj.craigslist.org/ctd/d/spotswood-2017-volkswagen-jetta-18t-sel/7688054847.html,9200,4 cylinders,fwd,black,,sedan,3VWL17AJ6HM340477,volkswagen
2009 Honda Accord,,gas,149570,clean,manual,https://cnj.craigslist.org/ctd/d/trenton-2009-honda-accord-ex-v6-2dr/7688054832.html,8900,6 cylinders,fwd,black,,coupe,1HGCS21829A005636,honda
2018 Nissan Rogue,,gas,76822,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2018-nissan-rogue-sv-awd-4dr/7688054770.html,15000,4 cylinders,4wd,black,,SUV,KNMAT2MVXJP594344,nissan
2013 Cadillac ATS Sedan,,gas,166390,clean,automatic,https://cnj.craigslist.org/ctd/d/trenton-2013-cadillac-ats-sedan-36l/7688054767.html,8200,6 cylinders,4wd,,,sedan,1G6AH5R3XD0122381,cadillac
2009 volvo c70 convertible,good,gas,127000,clean,automatic,https://cnj.craigslist.org/cto/d/old-bridge-2009-volvo-c70-convertible/7688047963.html,4900,5 cylinders,fwd,,,convertible,,volvo
2016 hyundai elantra,excellent,gas,91000,clean,automatic,https://cnj.craigslist.org/cto/d/trenton-2016-hyundai-elantra-se/7688040001.html,7500,4 cylinders,fwd,black,,sedan,,hyundai
1981 mercedes benz 380 sl,good,gas,97000,clean,automatic,https://cnj.craigslist.org/cto/d/trenton-1981-mercedes-benz-380sl/7688030425.html,11800,,rwd,black,,convertible,WDB8A45A4BB002015,
2016 ford transit cargo van LWB,good,gas,216299,clean,automatic,https://cnj.craigslist.org/ctd/d/west-long-branch-2016-ford-transit-150/7688025784.html,11500,6 cylinders,rwd,white,full-size,van,1FTYR2ZM3GKA62680,ford
2013 ford explorer xlt,excellent,gas,123000,clean,automatic,https://cnj.craigslist.org/cto/d/freehold-2013-ford-explorer-xlt-awd/7688022272.html,9999,6 cylinders,4wd,,,,1FM5K8D84DGC42796,ford
2013 FORD F-150,,gas,107415,clean,automatic,https://cnj.craigslist.org/ctd/d/marlboro-2013-ford-f150-xlt/7688021316.html,15995,,4wd,green,,pickup,1FTFX1ET9DFA84773,ford
2015 bmw 2 series 228i xdrive,like new,gas,124000,clean,automatic,https://cnj.craigslist.org/cto/d/freehold-2015-bmw-228i-drive-awd-sporp/7688019703.html,10995,4 cylinders,4wd,,,coupe,WBA1G9C56FVX96788,bmw
2013 BMW X3 XDRIVE28I SPORT PACKAGES,,gas,122858,clean,automatic,https://cnj.craigslist.org/ctd/d/clementon-2013-bmw-x3-xdrive28i-sport/7688013581.html,10900,,,,,,5UXWX9C51D0A08519,bmw
2008 honda civic lx sedan,good,gas,162838,clean,automatic,https://cnj.craigslist.org/cto/d/linden-honda-civic-2008/7688004868.html,4800,4 cylinders,,blue,mid-size,sedan,,honda
2015 FORD F-350,,diesel,83957,clean,automatic,https://cnj.craigslist.org/ctd/d/paterson-2015-ford-350-f350-350-sd-xlt/7687998114.html,44995,,4wd,white,,other,1FD8X3HT6FED44163,ford
2015 ford f-350 super duty,excellent,gas,91000,clean,automatic,https://cnj.craigslist.org/cto/d/iselin-2015-ford-350-super-duty-utility/7687996257.html,28999,6 cylinders,4wd,white,full-size,truck,,ford
2004 pontiac grand am,,gas,67000,clean,automatic,https://cnj.craigslist.org/cto/d/fair-lawn-2004-pontic-grand-am-67k-miles/7687995341.html,3750,,,,,,,pontiac
2007 TOYOTA TACOMA V6,,gas,125770,clean,automatic,https://cnj.craigslist.org/ctd/d/clementon-2007-toyota-tacoma-v6/7687991266.html,14500,,,,,,5TELU42N27Z429815,toyota
2012 honda pilot ex,good,gas,172000,clean,automatic,https://cnj.craigslist.org/cto/d/springfield-2012-honda-pilot-ex-awd/7687986554.html,7500,6 cylinders,4wd,blue,mid-size,SUV,5FNYF4H41CB021395,honda
2012 LAND ROVER RANGE ROVER SPORT,,gas,50467,clean,automatic,https://cnj.craigslist.org/ctd/d/clementon-2012-land-rover-range-rover/7687970873.html,18900,,,,,,SALSF2D42CA746246,land rover
2005 hyundai santa fe,good,gas,164635,clean,automatic,https://cnj.craigslist.org/cto/d/dayton-2005-hyundai-santa-fe/7687957033.html,4495,,,,,,,hyundai
2004 chevy express 3500,excellent,gas,124000,clean,automatic,https://cnj.craigslist.org/cto/d/dayton-2004-chevy-express-3500-van/7687956645.html,4995,,,white,,,,chevy
2001 Ford Econline 350XL SD,good,gas,84000,clean,automatic,https://cnj.craigslist.org/cto/d/roselle-2001-ford-e350-xl-super-duty/7687956545.html,9000,8 cylinders,fwd,brown,full-size,van,,ford
2012 FORD F-150,,gas,82482,clean,automatic,https://cnj.craigslist.org/ctd/d/marlboro-2012-ford-f150-xlt/7687954748.html,18995,,4wd,,,pickup,1FTFW1ET6CFB98991,ford
2011 ford ranger,excellent,gas,106000,clean,automatic,https://cnj.craigslist.org/cto/d/hawthorne-2011-ford-ranger-xl-super-cab/7687952921.html,8450,6 cylinders,4wd,white,full-size,truck,,ford
2009 Honda Civic DX-VP,good,gas,219500,clean,manual,https://cnj.craigslist.org/cto/d/somerville-2009-honda-civic-dx-vp-for/7687947406.html,2400,4 cylinders,fwd,grey,compact,sedan,2HGFA15399H524662,honda
2011 AUDI A5 2.0T QUATTRO PREMIUM,,gas,87580,clean,automatic,https://cnj.craigslist.org/ctd/d/clementon-2011-audi-a5-20t-quattro/7687931890.html,11500,,,,,,WAUCFAFH8BN011488,audi
2007 gmc,,other,189000,clean,automatic,https://cnj.craigslist.org/cto/d/trenton-gmc-boxtruck/7687928924.html,5000,,,,,,,gmc
2009 Volkswagen EOS,,gas,78041,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2009-volkswagen-eos-komfort/7687923381.html,7900,4 cylinders,fwd,white,,coupe,WVWBA71F89V018862,volkswagen
2005 Dodge Ram 1500,,gas,143870,clean,automatic,https://cnj.craigslist.org/ctd/d/trenton-2005-dodge-ram-1500-slt-4dr/7687923366.html,9500,8 cylinders,rwd,,,truck,1D7HA18D45J586562,ram
2004 Porsche Cayenne,,gas,129272,clean,automatic,https://cnj.craigslist.org/ctd/d/trenton-2004-porsche-cayenne-awd-4dr-suv/7687923247.html,8000,8 cylinders,4wd,,,SUV,WP1AB29P54LA75936,porsche
2009 Lincoln MKS,,gas,105536,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2009-lincoln-mks-base-awd-4dr/7687923256.html,4900,6 cylinders,4wd,,,sedan,1LNHM94R69G624020,
2013 VOLKSWAGEN TIGUAN -S 4 MOTION,excellent,gas,145000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-volkswagen-tiguan-awd/7687918914.html,6599,4 cylinders,4wd,silver,compact,SUV,,volkswagen
2021 Chevrolet Equinox,,gas,4276,clean,automatic,https://cnj.craigslist.org/ctd/d/asbury-park-2021-chevrolet-chevy/7687917751.html,20989,,4wd,blue,,,3GNAXSEV1MS134053,chevrolet
2016 HONDA ODYSSEY - EXL,excellent,gas,188000,clean,automatic,https://cnj.craigslist.org/ctd/d/elizabeth-honda-odyssey-exl/7687916637.html,9499,6 cylinders,fwd,grey,full-size,van,,honda
2011 Honda Accord EX,excellent,gas,135198,clean,automatic,https://cnj.craigslist.org/ctd/d/monroe-township-2011-honda-accord/7687909831.html,8495,6 cylinders,fwd,red,mid-size,sedan,1HGCP3F89BA017630,honda
2018 SUBARU WRX,,gas,55499,clean,manual,https://cnj.craigslist.org/ctd/d/paterson-2018-subaru-wrx-sti-limited/7687907206.html,30785,,,white,compact,sedan,JF1VA2W67J9810576,subaru
2012 CHEVROLET SUBURBAN,,other,166450,clean,automatic,https://cnj.craigslist.org/ctd/d/paterson-2012-chevrolet-chevy-suburban/7687905112.html,17995,,4wd,black,,SUV,1GNSKKE75CR111123,chevrolet
2004 mercedes clk honda nissan toyota,,gas,180000,clean,automatic,https://cnj.craigslist.org/cto/d/elizabeth-2004-mercedes-benz-clk-320/7687896984.html,3500,,,,,,,honda
2013 Toyota Tacoma Access Cab,,gas,54683,clean,automatic,https://cnj.craigslist.org/ctd/d/huntington-station-toyota-tacoma-access/7687896708.html,0,4 cylinders,4wd,green,,pickup,5TFUX4EN8DX019398,toyota
2013 FORD F-150,,gas,174573,clean,automatic,https://cnj.craigslist.org/ctd/d/marlboro-2013-ford-f150-xlt/7687886137.html,11995,,4wd,red,,pickup,1FTFX1ET3DFA76989,ford
2017 Honda HR-V EX  4dr Crossover,,gas,34080,clean,manual,https://cnj.craigslist.org/ctd/d/paterson-2017-honda-hr-awd-all-wheel/7687873979.html,18200,,4wd,,,wagon,3CZRU6H52HM723494,honda
2020 Toyota RAV4 LE,,,50071,clean,automatic,https://cnj.craigslist.org/ctd/d/hillside-2020-toyota-rav4/7687872549.html,28500,,,black,,SUV,2T3F1RFV5LC072781,toyota
2016 BMW 550I,,gas,60662,clean,automatic,https://cnj.craigslist.org/ctd/d/paterson-2016-bmw-550-xi-pmts-starting/7687867232.html,22985,,,blue,,sedan,WBAKP9C58GD980531,bmw
2010 land rover lr2 hse,good,gas,182000,clean,automatic,https://cnj.craigslist.org/cto/d/keasbey-2010-land-rover-lr2/7687866581.html,7000,6 cylinders,4wd,green,compact,SUV,,land rover
2020 subaru outback,like new,gas,24000,rebuilt,automatic,https://cnj.craigslist.org/cto/d/clark-subaru-outback-2020/7687857290.html,19700,4 cylinders,4wd,silver,full-size,SUV,4S4BTAAC7L3263261,subaru
2009 Subaru FORESTER (NATL),,gas,163305,clean,automatic,https://cnj.craigslist.org/ctd/d/trenton-2009-subaru-forester-natl-25/7687853261.html,5900,4 cylinders,4wd,blue,,SUV,JF2SH616X9H718310,subaru
2004 Honda CR-V,,gas,228364,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2004-honda-cr-ex-awd-4dr-suv/7687845895.html,3200,4 cylinders,4wd,blue,,SUV,SHSRD78864U215526,honda
2013 Chevrolet Silverado 2500HD,,gas,130435,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2013-chevrolet-silverado/7687845831.html,13500,8 cylinders,4wd,white,,truck,1GC0KVCG8DZ361025,chevrolet
2015 BMW X1,excellent,gas,159000,clean,automatic,https://cnj.craigslist.org/cto/d/iselin-2015-bmw-x1-loaded-runs-excellent/7687827516.html,7500,,,,,,,bmw
2010 mercedes benz c300,excellent,gas,98000,clean,automatic,https://cnj.craigslist.org/cto/d/iselin-2010-mercedes-300-grandpas-car/7687827309.html,6999,,,,,,,
2015 jeep renegade trailhawk,excellent,gas,129000,clean,automatic,https://cnj.craigslist.org/cto/d/iselin-2015-jeep-renegade-trailhawk-4x4/7687826965.html,9999,,,,,,,jeep
2016 ford fusion,excellent,gas,74000,clean,automatic,https://cnj.craigslist.org/cto/d/iselin-2016-ford-fusion-miles-awd-runs/7687825502.html,9999,,4wd,black,,sedan,,ford
2013 dodge avenger se,excellent,gas,147111,clean,automatic,https://cnj.craigslist.org/ctd/d/burlington-2013-dodge-avenger-4cyl-auto/7687799268.html,2995,4 cylinders,fwd,white,,sedan,,dodge
2014 TOYOTA COROLLA,excellent,gas,77800,clean,automatic,https://cnj.craigslist.org/cto/d/woodbridge-private-sale-clean-nj-title/7687789103.html,12800,4 cylinders,fwd,brown,compact,sedan,,toyota
2005 subaru outback,excellent,gas,225000,clean,manual,https://cnj.craigslist.org/cto/d/whitehouse-station-2005-subaru-outback/7687758487.html,6500,4 cylinders,4wd,brown,full-size,wagon,,subaru
2007 jeep wrangler sahara unlimited,good,gas,200098,clean,automatic,https://cnj.craigslist.org/cto/d/manville-2007-jeep-wrangler-jk-4x4/7687740015.html,8250,6 cylinders,fwd,red,mid-size,SUV,,jeep
2002 Toyota Camry,good,gas,128300,clean,automatic,https://cnj.craigslist.org/cto/d/westfield-2002-toyota-camry-xle/7687739572.html,5500,6 cylinders,fwd,green,mid-size,sedan,JTDBF30K420079329,toyota
2013 chrysler 200 limited,good,gas,161098,clean,automatic,https://cnj.craigslist.org/cto/d/manville-2013-chrysler-200/7687739471.html,2650,6 cylinders,fwd,grey,mid-size,sedan,,chrysler
1999 Sterling L9500 TANDEM AXLE FLATBED TRUCK,,diesel,527703,clean,manual,https://cnj.craigslist.org/ctd/d/melville-1999-sterling-l9500-tandem/7687714234.html,9995,6 cylinders,rwd,red,,,2FZXKECBXXAA53120,
2012 Ford E450 SD ENCLOSED SERVICE TRUCK,,gas,27145,clean,automatic,https://cnj.craigslist.org/ctd/d/melville-2012-ford-e450-sd-enclosed/7687713470.html,17995,10 cylinders,rwd,white,,,1FDXE4FS3CDA92701,ford
2010 camry lx,good,gas,110000,clean,automatic,https://cnj.craigslist.org/cto/d/edison-camry-lx-2010/7687709632.html,8200,4 cylinders,,grey,,,,
2019 dodge ram 1500,like new,gas,44811,clean,automatic,https://cnj.craigslist.org/cto/d/absecon-2019-ram-1500-ltd-torque/7687706028.html,33489,8 cylinders,4wd,black,full-size,truck,,ram
2003 Jeep Liberty,,gas,164770,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2003-jeep-liberty-limited-4wd/7687698289.html,3800,6 cylinders,4wd,,,SUV,1J4GL58K43W696737,jeep
2008 Nissan Sentra,,gas,172871,clean,automatic,https://cnj.craigslist.org/ctd/d/trenton-2008-nissan-sentra-20-4dr-sedan/7687698210.html,3900,4 cylinders,fwd,black,,sedan,3N1AB61EX8L642738,nissan
2014 Chevrolet Equinox,,gas,153569,clean,automatic,https://cnj.craigslist.org/ctd/d/spotswood-2014-chevrolet-equinox-lt-awd/7687698154.html,5400,4 cylinders,4wd,,,SUV,2GNFLFEK9E6117743,chevrolet
2008 Cadillac Escalade,,gas,124632,clean,automatic,https://cnj.craigslist.org/ctd/d/trenton-2008-cadillac-escalade-base-awd/7687698106.html,10900,8 cylinders,4wd,blue,,SUV,1GYFK63858R156626,cadillac
2014 dodge grand caravan sxt,good,gas,122650,clean,automatic,https://cnj.craigslist.org/cto/d/new-brunswick-2014-dodge-grand-caravan/7687694834.html,6900,6 cylinders,fwd,red,full-size,mini-van,2C4RDGCG3ER430535,dodge
2014 Volkswagen Beetle Coupe 1.8T,excellent,gas,92237,clean,automatic,https://cnj.craigslist.org/cto/d/new-brunswick-2014-volkswagen-beetle/7687691666.html,10900,4 cylinders,fwd,white,compact,coupe,3VWJ17AT0EM665601,volkswagen
2015 Ford Edge SEL,good,gas,102494,clean,automatic,https://cnj.craigslist.org/cto/d/new-brunswick-2015-ford-edge-sel/7687689261.html,11500,6 cylinders,4wd,red,full-size,SUV,2FMTK4J86FBC08812,ford
2020 Hyundai Accent SE,good,gas,67209,clean,automatic,https://cnj.craigslist.org/cto/d/new-brunswick-2020-hyundai-accent-se/7687685830.html,11900,4 cylinders,fwd,grey,full-size,sedan,3KPC24A65LE125668,hyundai
2010 bmw x5 3.0i,good,gas,149000,clean,automatic,https://cnj.craigslist.org/cto/d/somerville-2010-bmw-x5-30-e70/7687685063.html,8500,6 cylinders,4wd,white,full-size,SUV,,bmw
2019 FORD F-150,,gas,95746,clean,automatic,https://cnj.craigslist.org/ctd/d/paterson-2019-ford-f150-supercrew-pmts/7687684734.html,25985,,4wd,silver,,pickup,1FTEW1EP1KFB74692,ford
2001 workhorse p42,good,gas,100000,clean,automatic,https://cnj.craigslist.org/cto/d/sayreville-food-truck/7687684492.html,85000,other,fwd,yellow,full-size,truck,,
2019 NISSAN TITAN,,diesel,32498,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2019-nissan-titan-xd/7687682820.html,27999,,,,,pickup,1N6BA1F47KN508653,nissan
2018 GMC SIERRA,,gas,179496,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2018-gmc-sierra-1500-base/7687678135.html,16999,,4wd,white,,pickup,1GTV2LEC5JZ338320,gmc
2009 CADILLAC ESCALADE,,hybrid,120331,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2009-cadillac-escalade/7687673337.html,7699,,4wd,white,,SUV,1GYFK43569R217445,cadillac
2016 INFINITI QX80,,gas,99396,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2016-infiniti-qx80-limited/7687667240.html,15499,,4wd,black,,SUV,JN8AZ2NC1G9401978,infiniti
2012 jeep wrangler unlimited,good,gas,142000,clean,manual,https://cnj.craigslist.org/cto/d/flemington-2012-jeep-wrangler-unlimited/7687667001.html,11000,6 cylinders,4wd,red,full-size,offroad,,jeep
2016 MERCEDES-BENZ C-CLASS,,gas,107978,clean,automatic,https://cnj.craigslist.org/ctd/d/marlboro-2016-mercedes-benz-class/7687663280.html,22995,,,red,,sedan,55SWF6EB8GU150924,mercedes-benz
2015 LINCOLN NAVIGATOR,,other,96780,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2015-lincoln-navigator-4wd/7687661511.html,19999,,4wd,black,,SUV,5LMJJ3JT2FEJ14629,
2013 FORD F-150,,gas,119721,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2013-ford-150-f150-150-xlt/7687661432.html,12999,,4wd,,,pickup,1FTFW1EF3DKD17650,ford
2013 nissan nv2500,excellent,gas,139811,clean,automatic,https://cnj.craigslist.org/ctd/d/palmyra-2013-nissan-nv2500-only-139k-mil/7687655690.html,12990,6 cylinders,fwd,white,full-size,van,,nissan
2019 RAM 1500,,gas,69633,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2019-ram-1500-laramie-crew/7687655232.html,33520,,4wd,red,,pickup,1C6SRFJT5KN632029,ram
2014 Chevrolet Silverado 1500 Double Cab,,other,88233,clean,automatic,https://cnj.craigslist.org/ctd/d/lakewood-2014-chevrolet-silverado-1500/7687651390.html,22500,8 cylinders,4wd,,,pickup,1GCVKREC8EZ377041,chevrolet
2019 SLINGSHOT SLINGSHOT BASE,,gas,3618,clean,,https://cnj.craigslist.org/ctd/d/chesterfield-2019-polaris-slingshot-base/7687648166.html,22999,,,white,,other,57XAASFAXK8134183,
1999 FORD F250,good,gas,91000,clean,manual,https://cnj.craigslist.org/ctd/d/avenel-2002-ford-f250-xlt-4wd/7687646497.html,17995,8 cylinders,4wd,red,full-size,truck,,ford
2017 NISSAN PATHFINDER SL,,gas,104668,clean,automatic,https://cnj.craigslist.org/ctd/d/clementon-2017-nissan-pathfinder-sl/7687645805.html,12900,,,,,,5N1DR2MM0HC672064,nissan
2016 MERCEDES-BENZ S-CLASS,,gas,69980,clean,automatic,https://cnj.craigslist.org/ctd/d/chesterfield-2016-mercedes-benz-class/7687641662.html,30895,,,grey,full-size,sedan,WDDUG8FBXGA233673,mercedes-benz
